0.1111,0.0452,1.1379,0.4165,-0.3899,0.0543,0.999647,0.009026,-0.025006,0.000174,0.5298,0.2413,1.3994
0.1105,0.0164,1.4371,1.6597,-0.4708,-0.1427,0.999634,0.008978,-0.025511,0.000177,0.3631,-0.0928,4.3243
0.0427,-0.1300,1.4734,1.0855,0.4101,0.0266,0.999641,0.008536,-0.025391,0.000191,-0.3140,-1.5215,4.6211
0.1388,-0.0151,1.2664,0.4069,0.4261,-0.1779,0.999632,0.008332,-0.025820,0.000193,0.7184,-0.3555,2.6616
0.1531,-0.1960,1.6854,0.2631,-0.0479,-0.2418,0.999632,0.007864,-0.025963,0.000197,0.6428,-2.1824,6.7451
0.0416,-0.0504,1.6663,0.1779,0.2535,0.1587,0.999642,0.007441,-0.025700,0.000213,-0.4315,-0.7376,6.5240
-0.0247,0.2509,1.6163,-0.7361,0.0810,0.2621,0.999644,0.007860,-0.025482,0.000210,-1.0510,2.2105,6.0479
0.0802,-0.0897,1.9188,-0.9758,-0.0810,-0.4783,0.999650,0.007324,-0.025413,0.000200,-0.1698,-1.1555,9.0113
0.0505,-0.1304,2.0032,0.1843,0.8341,0.0714,0.999658,0.006856,-0.025224,0.000215,-0.4947,-1.5478,9.8184
-0.0334,0.0764,1.4119,0.6732,1.0013,0.0533,0.999668,0.007124,-0.024742,0.000209,-1.0130,0.5519,4.0151
-0.0068,-0.0582,1.6252,0.2653,0.3100,0.0490,0.999680,0.006795,-0.024363,0.000218,-0.8428,-0.7877,6.1001
0.0161,-0.1342,1.9065,0.0895,0.1704,0.1641,0.999688,0.006348,-0.024140,0.000234,-0.7435,-1.5530,8.8573
0.0392,-0.2931,1.5717,0.1609,0.9662,0.2748,0.999694,0.005859,-0.024040,0.000259,-0.3546,-3.0547,5.5720
0.0682,-0.3042,1.0940,-0.3995,0.8405,0.2035,0.999697,0.005342,-0.024028,0.000279,0.1555,-3.0975,0.9091
0.1169,-0.3827,0.7551,-0.8352,0.6392,0.2876,0.999698,0.004816,-0.024101,0.000303,0.7918,-3.8237,-2.3911
0.1027,-0.1912,0.5095,-1.2272,0.2674,0.3334,0.999696,0.004297,-0.024275,0.000329,0.7647,-1.9172,-4.7832
0.1215,-0.2942,0.2422,-1.3593,0.1907,0.2194,0.999694,0.003769,-0.024440,0.000349,1.0762,-2.9023,-7.3980
0.0454,-0.0040,-0.0219,-1.3177,0.0298,0.5230,0.999682,0.003670,-0.024936,0.000373,0.4555,-0.0377,-9.9987
0.0261,0.1775,0.1567,-0.7148,-0.3409,0.1598,0.999679,0.004136,-0.025002,0.000367,0.1774,1.7279,-8.2444
0.0435,0.0469,-0.0312,-0.3665,-0.3419,-0.0554,0.999668,0.004481,-0.025362,0.000357,0.4407,0.4626,-10.0870
0.0618,0.0374,0.3257,-0.7425,-0.7041,-0.2184,0.999656,0.004752,-0.025790,0.000340,0.4399,0.3362,-6.5825
0.0623,-0.0355,0.3827,-0.5806,-0.3941,-0.2248,0.999648,0.004388,-0.026174,0.000340,0.4136,-0.3811,-6.0301
0.0160,0.1791,0.3269,-0.3004,-0.1864,-0.0586,0.999645,0.004875,-0.026179,0.000324,-0.0128,1.7248,-6.5801
0.0433,0.0989,0.3638,-0.4336,-0.3824,-0.2727,0.999639,0.005341,-0.026318,0.000300,0.2358,0.9316,-6.2117
0.0610,0.0453,0.5165,-0.3185,-0.5220,-0.1672,0.999628,0.005708,-0.026664,0.000284,0.3273,0.3864,-4.7123
0.0568,0.1067,0.8258,-0.0618,-0.3324,-0.1204,0.999623,0.006201,-0.026743,0.000266,0.1220,0.9458,-1.6777
0.0862,0.1317,0.7620,0.2589,-0.0107,-0.0905,0.999615,0.006681,-0.026916,0.000250,0.4407,1.1918,-2.2831
0.0735,0.1620,0.8003,0.3260,-0.1214,-0.0330,0.999609,0.007185,-0.027020,0.000237,0.2943,1.4756,-1.9090
0.0469,0.1455,0.9330,0.3206,-0.2929,-0.0597,0.999605,0.007699,-0.027018,0.000221,-0.0364,1.2859,-0.6249
0.0480,0.0840,1.0931,0.1747,-0.4229,-0.1332,0.999603,0.008199,-0.026955,0.000201,-0.1086,0.6476,0.9352
0.0724,0.0281,1.2627,0.1758,-0.1374,-0.1012,0.999592,0.008640,-0.027209,0.000187,0.0351,0.0612,2.5993
0.0842,0.0393,1.1549,0.2333,0.1300,-0.0426,0.999579,0.008986,-0.027573,0.000180,0.2002,0.1817,1.5525
0.0817,0.1005,0.9937,0.1939,0.1182,-0.0117,0.999571,0.009470,-0.027721,0.000168,0.2588,0.8003,-0.0159
0.0937,0.0907,0.9132,0.0170,-0.0714,-0.0863,0.999560,0.009902,-0.027976,0.000154,0.4163,0.7117,-0.7979
0.1140,0.0123,1.1598,-0.2216,-0.3878,-0.1289,0.999546,0.009786,-0.028481,0.000156,0.4686,-0.1020,1.6124
0.0851,0.0380,1.2307,-0.0660,-0.1672,-0.0352,0.999532,0.010123,-0.028853,0.000148,0.1366,0.1276,2.2956
0.0701,0.0774,1.0642,0.1044,0.1353,0.0256,0.999525,0.010622,-0.028923,0.000136,0.0819,0.5369,0.6657
0.0681,0.0581,0.9589,-0.0373,-0.0874,0.0863,0.999515,0.011094,-0.029084,0.000128,0.1197,0.3608,-0.3702
0.0447,0.1284,1.1018,-0.1300,-0.1406,0.0373,0.999512,0.011579,-0.028998,0.000114,-0.1900,1.0086,1.0319
0.0675,0.0294,1.1224,-0.2301,-0.0692,-0.0213,0.999499,0.011982,-0.029281,0.000104,0.0163,0.0244,1.2243
0.0741,0.0231,1.0565,-0.1768,0.0629,0.0426,0.999486,0.011882,-0.029769,0.000114,0.1086,-0.0203,0.5816
0.0566,0.0829,1.0040,-0.1161,0.1310,0.1214,0.999481,0.012375,-0.029735,0.000104,-0.0315,0.5687,0.0722
0.0468,0.1077,0.9236,-0.1097,0.1129,0.0533,0.999477,0.012868,-0.029682,0.000091,-0.0807,0.8222,-0.7140
0.0513,0.1003,0.9467,-0.0842,0.0820,0.0298,0.999471,0.013363,-0.029645,0.000077,-0.0491,0.7353,-0.4867
0.0604,0.1090,0.9498,-0.0820,0.1310,-0.0043,0.999464,0.013858,-0.029662,0.000062,0.0382,0.8101,-0.4472
0.0745,0.0709,0.8782,-0.0213,0.1619,-0.0107,0.999451,0.014308,-0.029870,0.000052,0.2141,0.4484,-1.1501
